"Label (Grouping)","SEX AND AGE","Total population","Male","Female","Sex ratio (males per 100 females)","Two or more races","One race","White","Black or African American","American Indian and Alaska Native","Asian","Native Hawaiian and Other Pacific Islander","Some other race","Two or more races"
"Autauga County, Alabama","","","","","","","","","","","","","","",""
"McDowell County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","45,402","22,941","22,461","102.1","44,361","1,041","44,361","41,218","1,672","77","465","0","929","1,041"
"    Percent","","45,402","50.5%","49.5%","(X)","97.7%","2.3%","97.7%","90.8%","3.7%","0.2%","1.0%","0.0%","2.0%","2.3%"
"Macon County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","35,172","16,923","18,249","92.7","34,713","459","34,713","32,746","522","224","329","0","892","459"
"    Percent","","35,172","48.1%","51.9%","(X)","98.7%","1.3%","98.7%","93.1%","1.5%","0.6%","0.9%","0.0%","2.5%","1.3%"
"Madison County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","21,608","10,619","10,989","96.6","21,088","520","21,088","20,496","320","72","107","0","93","520"
"    Percent","","21,608","49.1%","50.9%","(X)","97.6%","2.4%","97.6%","94.9%","1.5%","0.3%","0.5%","0.0%","0.4%","2.4%"
"Martin County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","22,644","10,539","12,105","87.1","21,939","705","21,939","12,132","9,523","67","145","0","72","705"
"    Percent","","22,644","46.5%","53.5%","(X)","96.9%","3.1%","96.9%","53.6%","42.1%","0.3%","0.6%","0.0%","0.3%","3.1%"
"Mecklenburg County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","1,095,170","526,453","568,717","92.6","1,051,563","43,607","1,051,563","568,313","346,514","3,818","66,376","426","66,116","43,607"
"    Percent","","1,095,170","48.1%","51.9%","(X)","96.0%","4.0%","96.0%","51.9%","31.6%","0.3%","6.1%","0.0%","6.0%","4.0%"
"Mitchell County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","14,959","7,453","7,506","99.3","14,550","409","14,550","14,322","21","77","28","0","102","409"
"    Percent","","14,959","49.8%","50.2%","(X)","97.3%","2.7%","97.3%","95.7%","0.1%","0.5%","0.2%","0.0%","0.7%","2.7%"
"Montgomery County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","27,223","13,514","13,709","98.6","26,648","575","26,648","20,566","4,729","129","419","0","805","575"
"    Percent","","27,223","49.6%","50.4%","(X)","97.9%","2.1%","97.9%","75.5%","17.4%","0.5%","1.5%","0.0%","3.0%","2.1%"
"Moore County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","99,263","47,786","51,477","92.8","95,774","3,489","95,774","80,195","10,994","782","1,358","236","2,209","3,489"
"    Percent","","99,263","48.1%","51.9%","(X)","96.5%","3.5%","96.5%","80.8%","11.1%","0.8%","1.4%","0.2%","2.2%","3.5%"
"Nash County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","94,287","45,118","49,169","91.8","92,071","2,216","92,071","48,456","38,174","583","858","27","3,973","2,216"
"    Percent","","94,287","47.9%","52.1%","(X)","97.6%","2.4%","97.6%","51.4%","40.5%","0.6%","0.9%","0.0%","4.2%","2.4%"
"New Hanover County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","231,448","110,218","121,230","90.9","225,030","6,418","225,030","186,681","30,436","544","3,145","205","4,019","6,418"
"    Percent","","231,448","47.6%","52.4%","(X)","97.2%","2.8%","97.2%","80.7%","13.2%","0.2%","1.4%","0.1%","1.7%","2.8%"
"Northampton County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","19,672","9,596","10,076","95.2","19,070","602","19,070","7,740","10,903","100","63","0","264","602"
"    Percent","","19,672","48.8%","51.2%","(X)","96.9%","3.1%","96.9%","39.3%","55.4%","0.5%","0.3%","0.0%","1.3%","3.1%"
"Onslow County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","198,377","110,051","88,326","124.6","183,365","15,012","183,365","146,790","28,312","1,082","3,958","370","2,853","15,012"
"    Percent","","198,377","55.5%","44.5%","(X)","92.4%","7.6%","92.4%","74.0%","14.3%","0.5%","2.0%","0.2%","1.4%","7.6%"
"Orange County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","146,354","69,669","76,685","90.9","141,120","5,234","141,120","110,108","16,364","725","11,564","1","2,358","5,234"
"    Percent","","146,354","47.6%","52.4%","(X)","96.4%","3.6%","96.4%","75.2%","11.2%","0.5%","7.9%","0.0%","1.6%","3.6%"
"Pamlico County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","12,673","6,438","6,235","103.3","12,255","418","12,255","9,671","2,355","29","73","2","125","418"
"    Percent","","12,673","50.8%","49.2%","(X)","96.7%","3.3%","96.7%","76.3%","18.6%","0.2%","0.6%","0.0%","1.0%","3.3%"
"Pasquotank County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","39,775","19,434","20,341","95.5","38,066","1,709","38,066","22,930","14,334","66","466","0","270","1,709"
"    Percent","","39,775","48.9%","51.1%","(X)","95.7%","4.3%","95.7%","57.6%","36.0%","0.2%","1.2%","0.0%","0.7%","4.3%"
"Pender County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","61,891","31,006","30,885","100.4","60,260","1,631","60,260","47,895","8,791","173","321","74","3,006","1,631"
"    Percent","","61,891","50.1%","49.9%","(X)","97.4%","2.6%","97.4%","77.4%","14.2%","0.3%","0.5%","0.1%","4.9%","2.6%"
"Perquimans County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","13,513","6,521","6,992","93.3","13,376","137","13,376","9,962","3,203","27","63","0","121","137"
"    Percent","","13,513","48.3%","51.7%","(X)","99.0%","1.0%","99.0%","73.7%","23.7%","0.2%","0.5%","0.0%","0.9%","1.0%"
"Person County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","39,561","19,046","20,515","92.8","37,934","1,627","37,934","26,525","10,075","243","150","27","914","1,627"
"    Percent","","39,561","48.1%","51.9%","(X)","95.9%","4.1%","95.9%","67.0%","25.5%","0.6%","0.4%","0.1%","2.3%","4.1%"
"Pitt County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","179,961","84,646","95,315","88.8","174,677","5,284","174,677","101,118","62,752","635","3,227","112","6,833","5,284"
"    Percent","","179,961","47.0%","53.0%","(X)","97.1%","2.9%","97.1%","56.2%","34.9%","0.4%","1.8%","0.1%","3.8%","2.9%"
"Polk County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","20,682","9,733","10,949","88.9","20,297","385","20,297","18,768","996","75","153","4","301","385"
"    Percent","","20,682","47.1%","52.9%","(X)","98.1%","1.9%","98.1%","90.7%","4.8%","0.4%","0.7%","0.0%","1.5%","1.9%"
"Randolph County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","143,460","70,830","72,630","97.5","138,997","4,463","138,997","120,630","8,855","440","1,763","95","7,214","4,463"
"    Percent","","143,460","49.4%","50.6%","(X)","96.9%","3.1%","96.9%","84.1%","6.2%","0.3%","1.2%","0.1%","5.0%","3.1%"
"Richmond County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","44,759","21,891","22,868","95.7","43,618","1,141","43,618","27,065","14,269","1,155","458","52","619","1,141"
"    Percent","","44,759","48.9%","51.1%","(X)","97.5%","2.5%","97.5%","60.5%","31.9%","2.6%","1.0%","0.1%","1.4%","2.5%"
"Robeson County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","131,656","63,484","68,172","93.1","128,812","2,844","128,812","35,898","31,370","52,907","769","33","7,835","2,844"
"    Percent","","131,656","48.2%","51.8%","(X)","97.8%","2.2%","97.8%","27.3%","23.8%","40.2%","0.6%","0.0%","6.0%","2.2%"
"Rockingham County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","91,051","43,718","47,333","92.4","88,144","2,907","88,144","68,154","16,580","473","639","16","2,282","2,907"
"    Percent","","91,051","48.0%","52.0%","(X)","96.8%","3.2%","96.8%","74.9%","18.2%","0.5%","0.7%","0.0%","2.5%","3.2%"
"Rowan County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","140,978","69,673","71,305","97.7","136,495","4,483","136,495","107,430","22,737","802","1,431","16","4,079","4,483"
"    Percent","","140,978","49.4%","50.6%","(X)","96.8%","3.2%","96.8%","76.2%","16.1%","0.6%","1.0%","0.0%","2.9%","3.2%"
"Rutherford County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","66,741","32,341","34,400","94.0","64,862","1,879","64,862","57,134","6,138","251","345","19","975","1,879"
"    Percent","","66,741","48.5%","51.5%","(X)","97.2%","2.8%","97.2%","85.6%","9.2%","0.4%","0.5%","0.0%","1.5%","2.8%"
"Sampson County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","63,284","31,128","32,156","96.8","61,174","2,110","61,174","38,439","16,115","1,318","370","0","4,932","2,110"
"    Percent","","63,284","49.2%","50.8%","(X)","96.7%","3.3%","96.7%","60.7%","25.5%","2.1%","0.6%","0.0%","7.8%","3.3%"
"Scotland County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","34,921","17,272","17,649","97.9","33,826","1,095","33,826","15,069","13,542","4,217","269","9","720","1,095"
"    Percent","","34,921","49.5%","50.5%","(X)","96.9%","3.1%","96.9%","43.2%","38.8%","12.1%","0.8%","0.0%","2.1%","3.1%"
"Stanly County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","62,050","31,014","31,036","99.9","60,739","1,311","60,739","51,637","7,206","317","1,058","24","497","1,311"
"    Percent","","62,050","50.0%","50.0%","(X)","97.9%","2.1%","97.9%","83.2%","11.6%","0.5%","1.7%","0.0%","0.8%","2.1%"
"Stokes County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","45,688","22,146","23,542","94.1","45,065","623","45,065","42,399","1,810","235","175","0","446","623"
"    Percent","","45,688","48.5%","51.5%","(X)","98.6%","1.4%","98.6%","92.8%","4.0%","0.5%","0.4%","0.0%","1.0%","1.4%"
"Surry County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","71,904","34,852","37,052","94.1","70,246","1,658","70,246","64,195","2,703","239","464","125","2,520","1,658"
"    Percent","","71,904","48.5%","51.5%","(X)","97.7%","2.3%","97.7%","89.3%","3.8%","0.3%","0.6%","0.2%","3.5%","2.3%"
"Swain County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","14,241","6,878","7,363","93.4","13,751","490","13,751","9,221","95","4,294","64","7","70","490"
"    Percent","","14,241","48.3%","51.7%","(X)","96.6%","3.4%","96.6%","64.7%","0.7%","30.2%","0.4%","0.0%","0.5%","3.4%"
"Transylvania County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","34,039","16,273","17,766","91.6","33,328","711","33,328","31,138","1,454","130","56","1","549","711"
"    Percent","","34,039","47.8%","52.2%","(X)","97.9%","2.1%","97.9%","91.5%","4.3%","0.4%","0.2%","0.0%","1.6%","2.1%"
"Tyrrell County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","3,978","2,271","1,707","133.0","3,880","98","3,880","2,330","1,422","24","19","0","85","98"
"    Percent","","3,978","57.1%","42.9%","(X)","97.5%","2.5%","97.5%","58.6%","35.7%","0.6%","0.5%","0.0%","2.1%","2.5%"
"Union County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","235,767","116,112","119,655","97.0","228,377","7,390","228,377","187,121","27,297","574","7,804","68","5,513","7,390"
"    Percent","","235,767","49.2%","50.8%","(X)","96.9%","3.1%","96.9%","79.4%","11.6%","0.2%","3.3%","0.0%","2.3%","3.1%"
"Vance County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","44,614","20,783","23,831","87.2","42,936","1,678","42,936","18,644","21,924","499","375","0","1,494","1,678"
"    Percent","","44,614","46.6%","53.4%","(X)","96.2%","3.8%","96.2%","41.8%","49.1%","1.1%","0.8%","0.0%","3.3%","3.8%"
"Wake County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","1,091,662","531,038","560,624","94.7","1,044,222","47,440","1,044,222","696,626","220,232","3,413","80,059","470","43,422","47,440"
"    Percent","","1,091,662","48.6%","51.4%","(X)","95.7%","4.3%","95.7%","63.8%","20.2%","0.3%","7.3%","0.0%","4.0%","4.3%"
"Warren County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","19,746","9,649","10,097","95.6","19,207","539","19,207","7,707","9,913","1,119","99","31","338","539"
"    Percent","","19,746","48.9%","51.1%","(X)","97.3%","2.7%","97.3%","39.0%","50.2%","5.7%","0.5%","0.2%","1.7%","2.7%"
"Washington County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","11,788","5,600","6,188","90.5","11,551","237","11,551","5,416","5,727","53","35","0","320","237"
"    Percent","","11,788","47.5%","52.5%","(X)","98.0%","2.0%","98.0%","45.9%","48.6%","0.4%","0.3%","0.0%","2.7%","2.0%"
"Watauga County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","55,669","27,764","27,905","99.5","54,663","1,006","54,663","52,021","958","278","649","52","705","1,006"
"    Percent","","55,669","49.9%","50.1%","(X)","98.2%","1.8%","98.2%","93.4%","1.7%","0.5%","1.2%","0.1%","1.3%","1.8%"
"Wayne County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","123,785","60,600","63,185","95.9","118,003","5,782","118,003","76,823","37,614","324","1,473","53","1,716","5,782"
"    Percent","","123,785","49.0%","51.0%","(X)","95.3%","4.7%","95.3%","62.1%","30.4%","0.3%","1.2%","0.0%","1.4%","4.7%"
"Wilkes County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","68,341","33,685","34,656","97.2","66,341","2,000","66,341","61,780","2,642","140","406","219","1,154","2,000"
"    Percent","","68,341","49.3%","50.7%","(X)","97.1%","2.9%","97.1%","90.4%","3.9%","0.2%","0.6%","0.3%","1.7%","2.9%"
"Wilson County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","81,579","38,464","43,115","89.2","79,031","2,548","79,031","40,722","32,464","401","516","0","4,928","2,548"
"    Percent","","81,579","47.1%","52.9%","(X)","96.9%","3.1%","96.9%","49.9%","39.8%","0.5%","0.6%","0.0%","6.0%","3.1%"
"Yadkin County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","37,589","18,627","18,962","98.2","36,362","1,227","36,362","34,336","1,211","125","38","22","630","1,227"
"    Percent","","37,589","49.6%","50.4%","(X)","96.7%","3.3%","96.7%","91.3%","3.2%","0.3%","0.1%","0.1%","1.7%","3.3%"
"Yancey County, North Carolina","","","","","","","","","","","","","","",""
"    Estimate","","17,870","8,820","9,050","97.5","17,443","427","17,443","17,004","114","99","53","4","169","427"
"    Percent","","17,870","49.4%","50.6%","(X)","97.6%","2.4%","97.6%","95.2%","0.6%","0.6%","0.3%","0.0%","0.9%","2.4%"
"Adams County, North Dakota","","","","","","","","","","","","","","",""
"    Estimate","","2,271","1,167","1,104","105.7","2,259","12","2,259","2,162","36","9","52","0","0","12"
"    Percent","","2,271","51.4%","48.6%","(X)","99.5%","0.5%","99.5%","95.2%","1.6%","0.4%","2.3%","0.0%","0.0%","0.5%"
"Barnes County, North Dakota","","","","","","","","","","","","","","",""
"    Estimate","","10,592","5,196","5,396","96.3","10,201","391","10,201","9,655","251","198","80","5","12","391"
"    Percent","","10,592","49.1%","50.9%","(X)","96.3%","3.7%","96.3%","91.2%","2.4%","1.9%","0.8%","0.0%","0.1%","3.7%"
"Benson County, North Dakota","","","","","","","","","","","","","","",""
"    Estimate","","6,860","3,471","3,389","102.4","6,549","311","6,549","2,794","15","3,696","4","5","35","311"
"    Percent","","6,860","50.6%","49.4%","(X)","95.5%","4.5%","95.5%","40.7%","0.2%","53.9%","0.1%","0.1%","0.5%","4.5%"
